snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
1298,101,1,9563,9563,11,446,152,13,1,3,770,2940,1890,489.3215158873453,0.10271996698248,14.42884542702994,14.46722676989746,497.9793460902601,1.208014204658255,6224.340160309936,0.0,1836.994058699505,20489.82007331363,698.913148323834,1519.7208505625829,474.447454518606,2098.537767433662,41.4889608024747,1368.9368870684386,0,0,0
1299,101,1,9570,9570,12,447,153,13,1,3,760,2930,1880,509.3215158873453,0.1019009693609437,14.418990700185274,14.455586664645738,534.4760074032707,1.2577714068629446,6231.084482311347,0.0,1899.917261722845,21207.449785330227,749.7773959928405,1618.382229829662,471.4327351030817,2242.044119576504,41.42744383128517,1473.150847581088,0,0,0
1300,101,1,9577,9577,13,448,154,13,1,3,750,2920,1870,1774.3215158873452,0.1020899682389459,13.79567922726021,13.831080393664523,474.0751514652121,1.0380828669807065,6303.971894986292,0.0,1735.0496720305766,19822.866268236376,657.4868160193222,1430.5087083548942,428.5225049399374,1962.3447140026724,38.01118085595938,1288.643634601266,0,0,0
1301,101,1,9585,9585,14,449,155,13,1,3,740,2910,1860,388.3215158873453,0.1046099706636629,14.478611797595498,14.521257002325966,507.03427034614936,1.2594646022801568,6192.362151218296,0.0,1873.5850998057765,20732.995173924795,714.4788673349638,1553.0950624937125,485.2643685174216,2151.2647886188997,42.24275040339908,1400.7651126811572,0,0,0
1302,101,1,9592,9592,15,450,156,13,1,3,730,2900,1850,960.3215158873452,0.1036649688230714,14.196766609838075,14.236546722085116,499.8017609198899,1.1348062980637246,6270.748799879549,0.0,1802.5665785670808,20412.51957377226,696.3978615100079,1509.625134218805,449.4941881321277,2079.0416366735785,39.778375473476,1366.3565195178655,0,0,0
1303,101,1,9600,9600,16,451,157,13,1,3,720,2890,1840,585.3215158873453,0.1022159650074205,14.381542738175549,14.41871679983211,530.8763919585745,1.247645850150839,6231.689297224043,0.0,1892.2318152376197,21132.769183527933,744.7149932569414,1608.3608201244797,469.5860054808901,2228.1163684387407,41.29897357055821,1463.6252364227742,0,0,0
1304,101,1,9607,9607,17,452,158,13,1,3,710,2880,1830,755.3215158873453,0.101648968373414,14.297777559995897,14.333532011446156,478.574508658656,1.051345004814073,6334.95443231351,0.0,1723.261063368829,19854.377649874958,660.9661607534315,1434.7743404079472,434.4347764619429,1964.560435734928,38.813211946473416,1296.3063049104694,0,0,0
1305,101,1,9614,9614,18,453,159,13,1,3,700,2870,1820,849.3215158873453,0.103790965591546,14.251460343825968,14.291664982258135,538.1237174028951,1.238101421520328,6234.645518847614,0.0,1898.6765754742955,21254.98729097396,754.0083713678315,1625.513649239738,462.3711813829582,2252.9227304750016,40.77466557768821,1483.4896137068597,0,0,0
1306,101,1,9622,9622,19,454,160,13,1,3,690,2860,1810,189.32151588734527,0.1025309681044778,14.576666329699917,14.615029194451036,523.670328852073,1.2766171716545638,6211.911318479966,0.0,1893.928768395296,21034.195430828546,736.744994374047,1594.8522002172676,482.7116919660298,2210.858963799284,42.27814333209477,1446.8259248370234,0,0,0
1307,101,1,9629,9629,20,455,161,13,1,3,680,2850,1800,255.32151588734527,0.1030349700795373,14.54414573111252,14.583520119383955,548.9268563354378,1.261223734468759,6251.784369217562,0.0,1905.9553634492524,21430.32854294365,767.3312312307236,1650.0240583591528,466.3391760077481,2286.900155393389,41.281305202745294,1511.638393087101,0,0,0
1308,101,1,9636,9636,21,456,162,13,1,3,670,2840,1790,747.3215158873453,0.105869968150731,14.30171945073376,14.346606480834332,524.6440743332454,1.3345281981975388,6127.469079840438,0.0,1938.2101043910804,21193.16937458893,744.1445121791056,1616.9836233317249,495.6675546226184,2253.959423119321,42.7403815960821,1464.2716368166575,0,0,0
1309,101,1,9644,9644,22,457,163,13,1,3,660,2830,1780,332.3215158873453,0.1041059686886033,14.50620503276056,14.547820151254642,532.7206346877608,1.2600972654253078,6227.128380387086,0.0,1894.2367079110345,21165.680148665782,747.2667404150355,1613.2742948824502,472.9619283347591,2235.9910906727723,41.64936675835896,1469.7732633031649,0,0,0
1310,101,1,9651,9651,23,458,164,13,1,3,650,2820,1770,1207.3215158873452,0.109460969184514,14.075060733306463,14.127168060294338,516.6076430768829,1.2023271900454908,6207.999788867512,0.0,1866.6291664544503,20849.87361857125,725.0409147212528,1569.8237354971668,460.2047446325514,2173.699201169427,40.48555532647615,1424.4241477533394,0,0,0
1311,101,1,9659,9659,24,459,165,13,1,3,640,2810,1760,-193.67848411265476,0.1026569648729524,14.780412008613132,14.81958929346218,508.3460246518588,1.1612601134745617,6301.124329255807,0.0,1797.293535788228,20523.233389934976,705.5322112095237,1524.9789820898882,457.6538024122337,2098.1021843993294,40.81911159585012,1386.5628386186313,0,0,0
1312,101,1,9667,9667,25,460,166,13,1,3,630,2800,1750,650.3215158873453,0.1022159650074205,14.349514875930383,14.386606150521075,526.3684191347371,1.234241005815313,6235.770595739696,0.0,1881.002237382512,21034.701078727765,738.2413951808315,1595.380781238977,466.9112543228283,2210.596838305807,41.14030969039014,1452.2334388681102,0,0,0
1313,101,1,9674,9674,26,461,167,13,1,3,620,2790,1740,676.3215158873453,0.1038539677010736,14.33670373103232,14.377285430526394,511.0757316332206,1.184355992459066,6252.265736343951,0.0,1836.5638434360387,20680.77756755792,714.4299354873868,1546.7979140725236,459.37567667540026,2137.092822228351,40.61034302941592,1404.367284338328,0,0,0
1314,101,1,9681,9681,27,462,168,13,1,3,610,2780,1730,57.32151588734528,0.1019639640198907,14.641707526874704,14.679005636837228,537.632954294252,1.2714349467089434,6240.684917276053,0.0,1897.810591562701,21246.5999032464,753.5130894856994,1624.8742904285134,474.5961427044195,2253.247629573212,41.889433507572754,1484.0045429611982,0,0,0
1315,101,1,9688,9688,28,463,169,13,1,3,600,2770,1720,-18.67848411265472,0.1030349700795373,14.680557032289,14.720300717708342,532.6972838727041,1.2827335134848443,6224.94472500023,0.0,1898.6716832915645,21178.551711663014,748.0324310821048,1615.4815451536963,480.36945999938376,2241.1422290055366,42.28243485820878,1472.3352686531289,0,0,0
1316,101,1,9695,9695,29,464,170,13,1,3,590,2760,1710,1179.3215158873452,0.1020899682389459,14.088857350888995,14.125010843247669,538.9880931138965,1.2435554429953393,6226.384296962849,0.0,1911.1363460898615,21302.839984251623,757.1846038970157,1633.0395170047768,461.2669573220706,2268.852125491369,40.63820915335916,1492.075912889649,0,0,0
1317,101,1,9703,9703,30,465,171,13,1,3,580,2750,1700,-242.67848411265476,0.1018379672514162,14.80837140198389,14.84581726131145,523.6556716413089,1.2306934905210771,6268.082721203103,0.0,1852.0550756538844,20910.81715454922,731.0464310558987,1578.5357939805851,470.6063196970601,2182.144843221599,41.74160359104605,1439.1461513786182,0,0,0
1318,101,1,9710,9710,31,466,172,13,1,3,570,2740,1690,650.3215158873453,0.1022159650074205,14.349514875930383,14.386606150521075,526.3684191347371,1.235021269470213,6235.770595739696,0.0,1881.002237382512,21034.441887859677,738.4323298479262,1595.799113973933,466.6568549565715,2212.619060995297,41.15660432160448,1453.8855138117056,0,0,0
1319,101,1,9717,9717,32,467,173,13,1,3,560,2730,1680,999.3215158873452,0.1018379672514162,14.17754989249098,14.213400596425414,507.8784140321093,1.1910916550256951,6238.64857058731,0.0,1846.4205986594504,20662.495038686648,712.3519352286755,1544.7446868177883,460.98388729636906,2138.440069879385,40.6050544514841,1400.883689004007,0,0,0
1320,101,1,9725,9725,33,468,174,13,1,3,550,2720,1670,143.32151588734527,0.1026569648729524,14.599332201442644,14.63802951217583,526.8286204927199,1.253031621040857,6237.579431955825,0.0,1879.280468033643,21036.82860683404,738.7080052619248,1596.1589771445276,473.56915804442616,2212.571169111964,41.79832679764005,1454.623424539555,0,0,0
1321,101,1,9732,9732,34,469,175,13,1,3,540,2710,1660,139.32151588734527,0.1023419692264757,14.601303146811578,14.639319241609805,549.8130519571142,1.2681629736576212,6254.935719037148,0.0,1906.8435530856389,21445.112069940536,768.8932976587762,1653.0900422246375,467.2631271804137,2294.543611980265,41.457203170602064,1517.8242681933734,0,0,0
1322,101,1,9740,9740,35,470,176,13,1,3,530,2700,1650,333.3215158873453,0.1028459637509546,14.505712296418324,14.544571653338116,529.0867042378179,1.2528987123784046,6233.69934714485,0.0,1885.8529425778056,21088.29103452224,742.3224294186766,1603.43125698609,471.5316222323961,2224.335491581336,41.61815037999508,1462.407372764908,0,0,0
1323,101,1,9748,9748,36,471,177,13,1,3,520,2690,1640,235.32151588734527,0.1061219691382608,14.554000457957184,14.600245732991652,535.0196156704121,1.26276444920775,6226.137822554051,0.0,1893.8334033023584,21197.097915450304,750.278271906779,1618.5808369720044,471.996533804208,2246.2363797933094,41.71276751473027,1478.8966818420508,0,0,0
1324,101,1,9755,9755,37,472,178,13,1,3,510,2680,1630,1297.3215158873452,0.1032869710670671,14.03071446250547,14.069230049017223,526.391313465799,1.2216745602145862,6221.688001584753,0.0,1889.307273988632,21057.923866853514,739.9107956319616,1599.4839700230032,459.6884341200716,2221.4325282349373,40.50868063445381,1457.9277786894745,0,0,0
1325,101,1,9763,9763,38,473,179,13,1,3,500,2670,1620,650.3215158873453,0.1022159650074205,14.349514875930383,14.386606150521075,526.3684191347371,1.2358525384316237,6235.770595739696,0.0,1881.002237382512,21034.22195697572,738.649446433449,1596.1870943616314,466.3514668059486,2214.790526304728,41.17776790206059,1455.66375451488,0,0,0
1326,101,1,9770,9770,39,474,180,13,1,3,490,2660,1610,961.3215158873452,0.1031609668480119,14.196273873495842,14.2349750382872,501.59459291924,1.1399479830423551,6272.49437475422,0.0,1805.7966653594397,20448.18081581929,699.6013737243493,1515.944952145528,448.43432802456135,2093.3856243189507,39.84160842449374,1377.4059509334156,0,0,0
1327,101,1,9777,9777,40,475,181,13,1,3,480,2650,1600,435.3215158873453,0.1024679659949502,14.455453189510536,14.493361122452644,490.76173569026827,1.0958684289797327,6317.293044007978,0.0,1754.2723001094969,20131.25699080854,679.8468228256193,1473.1242488714731,442.163103382405,2025.7715536698045,39.59987800246501,1338.3067421472022,0,0,0
1328,101,1,9785,9785,41,476,182,13,1,3,470,2640,1590,597.3215158873453,0.1036649688230714,14.375629902068749,14.41591119898954,539.9242656176126,1.3627075610977513,6140.469487633276,0.0,1963.013480803924,21482.914829386955,765.920564832766,1658.8598435161066,495.0468873574417,2320.008976245502,42.93017362512537,1513.2385276255138,0,0,0
1329,101,1,9792,9792,42,477,183,13,1,3,460,2630,1580,390.3215158873453,0.1057439639316759,14.47762632491103,14.52278422176266,529.6007716773831,1.2466808851756146,6228.993228665456,0.0,1882.9430556011712,21086.82405457904,742.7385762401262,1603.687341719839,468.7971593937267,2225.756908777995,41.47307028146587,1464.721035331937,0,0,0
1330,101,1,9799,9799,43,478,184,13,1,3,450,2620,1570,235.32151588734527,0.1061219691382608,14.554000457957184,14.600245732991652,535.0196156704121,1.2636504575868357,6226.137822554051,0.0,1893.8334033023584,21196.90473161957,750.5023592281323,1619.0036034102764,471.69058722812485,2248.505236780842,41.735151684919536,1480.7513392715302,0,0,0
1331,101,1,9806,9806,44,479,185,13,1,3,440,2610,1560,987.3215158873452,0.1034129678355417,14.18346272859778,14.222666596333143,538.5662172038124,1.2461549137923174,6227.775371461347,0.0,1905.8871757889,21281.396117778266,756.411669075362,1630.9683291451745,461.8651598665492,2268.3297244946766,40.83732443830644,1493.4802858082533,0,0,0
1332,101,1,9813,9813,45,480,186,13,1,3,430,2600,1550,883.3215158873453,0.1027829690920076,14.234707308190035,14.27270641855971,542.6097469922291,1.2476930965278232,6237.163360012758,0.0,1907.2196614824984,21342.91731241953,761.2273796552673,1639.5919751624726,460.8277683341783,2280.274021113621,40.82226513502479,1503.9190220663877,0,0,0
1333,101,1,9820,9820,46,481,187,13,1,3,420,2590,1540,168.32151588734527,0.106940966759797,14.587013792886813,14.635218581925372,499.8700274038521,1.1405666299276154,6283.382055783629,0.0,1784.105248383463,20357.62522757265,694.6663730534408,1503.9285929111788,452.2096903799056,2073.394707300956,40.42286122678095,1368.6150134540364,0,0,0
1334,101,1,9828,9828,47,482,188,13,1,3,410,2580,1530,200.32151588734527,0.1023419692264757,14.571246229935348,14.609184068252633,525.0187090580131,1.2365527791675393,6249.225064287349,0.0,1867.796223117719,20976.28744803965,735.4356421816875,1588.625877036116,468.3522435610466,2203.561941671347,41.520643106840986,1451.0814568900842,0,0,0
1335,101,1,9835,9835,48,483,189,13,1,3,400,2570,1520,612.3215158873453,0.1018379672514162,14.368238856935248,14.404571755159932,495.2569519840149,1.1234617111538538,6295.881641229128,0.0,1780.170126395357,20277.23610998086,688.8971648613816,1493.234010830518,447.154309413641,2059.684452842782,39.90836896651344,1357.633240720082,0,0,0
1336,101,1,9842,9842,49,484,190,13,1,3,390,2560,1510,512.3215158873453,0.1032869710670671,14.417512491158574,14.457089873416722,533.1535764727122,1.2564655956870916,6229.812189737741,0.0,1895.0062741838508,21173.003452303503,748.743353084714,1616.0634627588415,468.85096334146937,2246.668101348827,41.472345213754615,1478.3571505039915,0,0,0
1337,101,1,9850,9850,50,485,191,13,1,3,380,2550,1500,880.3215158873453,0.10271996698248,14.236185517216738,14.274054376525356,522.7727404346142,1.2410081408682017,6218.6389947024045,0.0,1886.6033218624573,20998.047407848964,735.7186130813976,1591.9273020635255,467.6454321604914,2213.4028049804683,41.23296567166829,1451.3667305387462,0,0,0
1338,101,1,9857,9857,51,486,192,13,1,3,370,2540,1490,987.3215158873452,0.1034129678355417,14.18346272859778,14.222666596333143,538.5662172038124,1.2469323344965908,6227.775371461347,0.0,1905.8871757889,21281.57128446187,756.6119217079213,1631.397383920149,461.5932199200876,2270.419115367316,40.85410503293424,1495.19231286475,0,0,0
1339,101,1,9864,9864,52,487,193,13,1,3,360,2530,1480,851.3215158873453,0.1032239689575395,14.2504748711415,14.289458715934092,535.4063064064308,1.247967226745658,6228.393354610889,0.0,1900.287777714197,21220.25125056392,752.2054525410813,1622.8765023257818,463.803132233863,2257.906833973193,41.043348103174864,1486.187772084602,0,0,0
1340,101,1,9871,9871,53,488,194,13,1,3,350,2520,1470,-37.67848411265472,0.1022159650074205,14.691398429718475,14.72937342037075,522.7620688242943,1.2336710304971923,6257.80960772422,0.0,1857.4427403020568,20913.36936851296,731.5130760743459,1580.3052174164725,469.1400643184924,2191.2915632449944,41.68542289909893,1444.3176826145946,0,0,0
1341,101,1,9878,9878,54,489,195,13,1,3,340,2510,1460,678.3215158873453,0.1072559698568544,14.335718258347852,14.383797449191569,496.26980179306486,1.212272945912465,6202.438672533867,0.0,1839.393397197804,20470.095543805583,698.5876034391337,1519.7909866214131,472.5665683349727,2108.8277023861083,41.54726179546677,1375.7651979188822,0,0,0
1342,101,1,9885,9885,55,490,196,13,1,3,330,2500,1450,886.3215158873453,0.1022159650074205,14.233229099163337,14.2700197930226,538.9908340989032,1.2431422193921158,6239.035634552218,0.0,1900.8489607605927,21272.98181812249,756.4743419985977,1630.4424084989273,460.4408184397714,2268.874375764178,40.83768893253188,1496.005514043784,0,0,0
1343,101,1,9893,9893,56,491,197,13,1,3,320,2490,1440,-216.67848411265476,0.1029719679700097,14.793535805501447,14.833445550910634,501.5907255247961,1.134872595351991,6317.894125990895,0.0,1771.6596578711503,20344.818539033484,695.0387209494688,1502.6816939258113,450.6233951448033,2070.4173238378944,40.528213260213775,1371.5778866459168,0,0,0
1344,101,1,9900,9900,57,492,198,13,1,3,310,2480,1430,948.3215158873452,0.1022789671169481,14.202679445944876,14.2395243850764,540.7954347163442,1.248502846247914,6234.747429769357,0.0,1907.25013372539,21317.52652267675,759.525999681295,1636.7834273737717,460.7427990243015,2279.23759216854,40.847661529136126,1502.5592368320752,0,0,0
1345,101,1,9907,9907,58,493,199,13,1,3,300,2470,1420,925.3215158873452,0.1019009693609437,14.21401238181624,14.250088103257614,551.6064986867975,1.2336270753386227,6262.145277764024,0.0,1905.39575815562,21464.59927741337,771.5482200648784,1657.4411350389785,451.8868958271765,2306.559527151093,40.31086489604724,1528.740106630254,0,0,0
1346,101,1,9914,9914,59,494,200,13,1,3,290,2460,1410,1210.3215158873452,0.1018379672514162,14.073582524279765,14.109170326417711,518.6970474959417,1.2132464799363478,6228.837187048712,0.0,1873.5553166919487,20900.201094667344,729.4959506231744,1579.0486684450657,459.49631762295866,2195.9614507254246,40.62348974513368,1440.8522893634156,0,0,0
1347,101,1,9922,9922,60,495,201,13,1,3,280,2450,1400,374.3215158873453,0.1030979647384843,14.485510106386762,14.52486271257336,491.67591929896713,1.1062839189299405,6310.928120045743,0.0,1758.9773689620188,20159.47084403198,682.0974810534202,1478.066472367626,443.745643428675,2037.4296424422669,39.831406014988815,1346.305537400286,0,0,0
1348,101,1,9930,9930,61,496,202,13,1,3,270,2440,1390,1676.3215158873452,0.1039169698106012,13.843967388799069,13.883286310407923,534.5198251127746,1.2266601120518823,6214.785167339507,0.0,1907.6822412029871,21227.55227474546,752.6765655560844,1624.6806653937745,454.0985219067216,2265.052373695041,40.16981398302661,1488.9354118253812,0,0,0
1349,101,1,9938,9938,62,497,203,13,1,3,260,2430,1380,3990.3215158873454,0.1022159650074205,12.703775492871324,12.736612785924004,497.9691637319687,1.2118837740103403,6067.657149080684,0.0,1921.6826534222616,20763.28796649815,712.7138055183158,1560.864293557578,455.46737694946034,2191.9900284222044,38.98029827817871,1411.4401268992583,0,0,0
